code,short,pos,neg
300373,扬杰科技,243.0,12.0
002154,报喜鸟,154.0,18.25
300229,拓尔思,253.75,19.0
300607,拓斯达,197.6875,22.0
002218,拓日新能,223.725,30.45
002261,拓维信息,205.0,16.0
002139,拓邦股份,204.0,20.5
001979,招商蛇口,284.25,25.5
300158,振东制药,212.0,10.0
300101,振芯科技,204.85,28.0
300182,捷成股份,170.5,11.0
002609,捷顺科技,172.95,7.0
300315,掌趣科技,218.4125,36.625
300005,探路者,408.825,36.5
002451,摩恩电气,104.0,13.5
002656,摩登大道,196.0,19.0
300075,数字政通,24.5,5.0
300579,数字认证,155.0,18.0
300079,数码视讯,166.7,24.0
300089,文化长城,76.75,10.0
002775,文科园林,197.5,39.2
300382,斯莱克,88.5,8.0
002388,新亚制程,86.0,14.5
300472,新元科技,109.0,11.0
002147,新光圆成,121.0,15.0
300519,新光药业,241.5,25.0
002376,新北洋,228.5,23.0
002264,新华都,69.0,8.0
002001,新和成,145.5,12.0
300130,新国都,317.875,22.0
300259,新天科技,167.6875,17.0
300013,新宁物流,315.75,41.5
002836,新宏泽,135.0,8.0
300037,新宙邦,153.39999999999998,24.25
002705,新宝股份,188.75,10.0
300248,新开普,249.25,16.0
300109,新开源,171.5,31.5
300336,新文化,52.0,2.0
002527,新时达,1000.0,148.75
300502,新易盛,175.0,11.5
300542,新晨科技,207.25,23.0
002328,新朋股份,262.0,23.0
002089,新海宜,83.0,12.0
002532,新界泵业,272.45,44.0
002700,新疆浩源,88.5,11.0
300159,新研股份,126.0,17.5
002480,新筑股份,133.5,13.0
002341,新纶科技,604.0,78.0
300509,新美星,449.5625,71.0
300260,新莱应材,224.75,21.0
002087,新野纺织,107.25,5.0
300593,新雷能,204.25,30.0
002196,方正电机,175.0,14.0
300235,方直科技,139.375,11.0
002593,日上集团,124.0,16.0
002520,日发精机,114.75,11.0
603218,日月股份,164.5,26.0
300470,日机密封,317.625,82.5
002313,日海通讯,98.25,19.0
600017,日照港,492.75,70.95
300214,日科化学,206.5,39.7
002516,旷达科技,205.25,18.5
300418,昆仑万维,185.5,32.0
002752,昇兴股份,66.0,14.0
300503,昊志机电,120.5,25.0
300151,昌红科技,216.0,13.0
300242,明家联合,138.0,17.0
002574,明牌珠宝,141.0,24.599999999999998
300125,易世达,119.0,27.5
300376,易事特,258.75,22.7
300212,易华录,257.0,27.0
002826,易明医药,331.75,63.0
300096,易联众,629.21875,64.0
300464,星徽精密,75.5,6.0
300256,星星科技,145.0,12.0
002291,星期六,259.5,21.25
300143,星河生物,109.75,18.0
300568,星源材质,223.5,23.0
002829,星网宇达,219.75,23.0
002396,星网锐捷,66.5,11.0
300043,星辉娱乐,300.95,21.0
002547,春兴精工,152.25,19.0
300139,晓程科技,174.375,18.0
300138,晨光生物,157.0,30.75
300610,晨化股份,425.75,32.75
300581,晨曦航空,124.75,16.0
300442,普丽盛,114.0,21.25
002324,普利特,126.375,9.0
002769,普路通,178.0,26.5
002663,普邦园林,140.375,13.0
002067,景兴纸业,254.975,57.75
300474,景嘉微,126.0,17.0
300316,晶盛机电,355.5,25.0
300097,智云股份,202.0,17.0
002169,智光电气,363.75,54.25
300173,智慧松德,142.625,41.5
300122,智飞生物,177.0,11.75
300431,暴风集团,312.25,59.75
002612,朗姿股份,160.0,23.0
300175,朗源股份,91.0,12.5
300288,朗玛信息,128.5,19.0
300543,朗科智能,558.7,78.0
300042,朗科科技,175.625,22.0
002745,木林森,63.5,10.425
002581,未名医药,329.25,36.0
300024,机器人,192.375,25.625
300478,杭州高新,239.0,26.5
002430,杭氧股份,145.5,21.5
002534,杭锅股份,103.65,32.2
002353,杰瑞股份,91.5,19.0
002544,杰赛科技,264.875,32.5
002454,松芝股份,169.25,24.7
002535,林州重机,92.5,13.0
002776,柏堡龙,418.75,39.2
002346,柘中股份,101.75,8.75
002082,栋梁新材,99.125,25.0
002340,格林美,498.9,108.25
002820,桂发祥,297.375,28.0
002275,桂林三金,199.0,26.0
300275,梅安森,74.75,7.25
300038,梅泰诺,268.0,35.5
002397,梦洁股份,134.75,24.0
002123,梦网荣信,170.5,29.5
002634,棒杰股份,809.75,139.75
002431,棕榈股份,169.9,17.5
002358,森源电气,507.2,57.0
300210,森远股份,144.25,18.0
002563,森马服饰,114.0,17.25
300358,楚天科技,124.5,18.0
002171,楚江新材,272.25,32.0
002474,榕基软件,146.0,12.0
002056,横店东磁,483.55,47.5
300539,横河模具,156.125,9.0
300615,欣天科技,277.125,33.0
300207,欣旺达,157.0,14.0
300372,欣泰电气,129.95,55.5
300595,欧普康视,70.0,25.0
300053,欧比特,184.25,17.0
002711,欧浦智网,436.5625,46.4
002456,欧菲光,321.75,52.375
002241,歌尔股份,245.875,40.6
300410,正业科技,270.65,28.0
300224,正海磁材,150.5,25.25
002157,正邦科技,131.5,15.0
002569,步森股份,120.0,11.0
002251,步步高,203.5,37.0
002194,武汉凡谷,400.5,64.0
002420,毅昌股份,74.5,5.0
002594,比亚迪,243.5,28.0
002832,比音勒芬,66.5,6.0
002234,民和股份,79.0,31.5
002647,民盛金科,176.375,13.0
002273,水晶光电,185.0,23.0
002753,永东股份,112.25,16.0
002756,永兴特钢,185.0,23.5
300230,永利股份,444.625,51.75
002795,永和智控,148.625,23.5
002326,永太科技,189.25,17.2
002365,永安药业,78.5,14.0
300187,永清环保,334.75,55.0
300351,永贵电器,80.0,12.0
002641,永高股份,120.0,14.0
300371,汇中股份,74.75,12.0
300282,汇冠股份,281.375,29.0
300124,汇川技术,165.5,38.25
002763,汇洁股份,72.0,5.0
300609,汇纳科技,135.5,12.0
300368,汇金股份,315.25,32.5
300007,汉威电子,327.45,42.0
300170,汉得信息,228.875,16.5
002412,汉森制药,154.5,15.0
002498,汉缆股份,286.0,45.0
300449,汉邦高科,224.75,33.75
002158,汉钟精机,428.9375,76.375
300300,汉鼎宇佑,172.75,21.2
002226,江南化工,147.75,49.5
002601,江山化工,236.25,30.75
002484,江海股份,192.95,16.0
002600,江粉磁材,262.25,37.0
002091,江苏国泰,94.0,11.0
002438,江苏神通,255.75,34.5
002807,江阴银行,410.75,66.0
300589,江龙船艇,271.75,25.5
002130,沃尔核材,189.5,24.5
300483,沃施股份,245.5,16.0
300142,沃森生物,204.5625,19.0
002075,沙钢股份,181.75,23.0
002108,沧州明珠,110.0,14.0
002463,沪电股份,268.625,71.5
002254,泰和新材,408.0,43.0
002843,泰嘉股份,120.75,17.0
002347,泰尔股份,82.75,14.75
300347,泰格医药,69.25,23.0
300129,泰胜风能,266.375,23.0
002304,洋河股份,323.5,62.45
300334,津膜科技,124.0,12.0
002802,洪汇新材,256.375,18.0
002325,洪涛股份,132.5,12.0
300232,洲明科技,151.85,24.5
002557,洽洽食品,176.125,9.0
002098,浔兴股份,312.0,52.25
002266,浙富控股,133.5,12.0
002522,浙江众成,183.5,25.0
002489,浙江永强,174.5,35.0
002677,浙江美大,187.5,23.0
300448,浩云科技,160.5,18.0
002203,海亮股份,340.0,49.5
300201,海伦哲,185.75,32.0
300329,海伦钢琴,96.0,9.5
300065,海兰信,400.7,44.5
603639,海利尔,108.5,14.0
002206,海利得,132.75,31.0
002596,海南瑞泽,135.75,13.0
002311,海大集团,303.5,34.0
002344,海宁皮城,208.5,38.75
002320,海峡股份,127.4,10.5
002184,海得控制,309.0,67.65
002653,海思科,222.4625,68.7
002399,海普瑞,217.15,33.25
002465,海格通信,259.25,34.0
002702,海欣食品,261.125,37.0
300517,海波重科,192.5,45.5
002724,海洋王,143.625,32.875
002529,海源机械,141.7,21.0
002023,海特高新,113.25,21.0
002537,海立美达,266.25,37.0
002099,海翔药业,119.7,25.5
300277,海联讯,249.45,44.5
600387,海越股份,49.625,16.0
300584,海辰药业,193.5,33.5
300320,海达股份,259.25,33.0
300501,海顺新材,153.0,17.0
002084,海鸥卫浴,214.0,20.5
300339,润和软件,539.125,81.45
300493,润欣科技,241.0,40.5
002483,润邦股份,174.0,15.0
002507,涪陵榨菜,84.5,10.0
300540,深冷股份,192.0,46.75
002168,深圳惠程,276.875,49.0
002573,清新环境,253.75,24.5
300283,温州宏丰,228.7,33.0
300498,温氏股份,240.0,45.5
002174,游族网络,140.0,5.0
002155,湖南黄金,140.0,18.0
002125,湘潭电化,164.0,27.95
300381,溢多利,158.25,12.5
002244,滨江集团,157.5,14.2
002351,漫步者,198.75,39.2
300191,潜能恒信,480.125,73.5
002345,潮宏基,189.75,18.0
002172,澳洋科技,63.25,6.0
300566,激智科技,243.5,26.5
002225,濮耐股份,113.80000000000001,23.5
300481,濮阳惠成,199.5,10.0
300360,炬华科技,690.825,78.5
002315,焦点科技,315.625,30.0
002695,煌上煌,224.0,26.5
300588,熙菱信息,139.25,15.0
002732,燕塘乳业,334.125,43.5
002403,爱仕达,120.125,13.0
300521,爱司凯,66.0,19.0
300015,爱尔眼科,420.25,69.2
002610,爱康科技,296.25,21.5
002416,爱施德,616.45,72.625
002714,牧原股份,247.25,37.0
002728,特一药业,239.75,23.5
002213,特尔佳,121.0,35.0
300001,特锐德,198.75,25.75
002684,猛狮科技,154.25,11.0
002735,王子新材,187.625,18.0
002799,环球印务,261.125,34.0
300425,环能科技,260.2,32.0
300317,珈伟股份,233.5625,35.7
002461,珠江啤酒,106.0,12.0
300557,理工光科,252.25,43.7
002322,理工环科,291.0,18.0
300206,理邦仪器,108.5,8.0
300241,瑞丰光电,130.375,26.5
300243,瑞丰高材,77.5,17.0
300154,瑞凌股份,333.7,60.0
002620,瑞和股份,161.25,25.0
002790,瑞尔特,171.75,20.0
002589,瑞康医药,71.0,3.0
300119,瑞普生物,141.0,29.0
002066,瑞泰科技,101.25,15.0
300600,瑞特股份,141.125,14.0
002095,生意宝,247.25,31.95
300461,田中精机,413.5,29.0
002468,申通快递,169.0,11.0
002730,电光科技,208.125,10.0
300215,电科院,244.375,47.25
002715,登云股份,97.5,17.0
002041,登海种业,72.0,20.0
002455,百川股份,54.0,3.0
002568,百润股份,138.9,36.0
002329,皇氏集团,337.25,33.0
002331,皖通科技,323.5,44.0
002458,益生股份,146.0,32.5
002566,益盛药业,122.375,12.0
002847,盐津铺子,158.75,14.4
300494,盛天网络,117.25,23.0
300518,盛讯达,465.0,32.0
002446,盛路通信,269.5,29.0
300090,盛运环保,181.0,25.0
002599,盛通股份,295.875,24.0
002400,省广股份,159.125,13.0
002771,真视通,204.7,15.0
002692,睿康股份,384.5,34.0
002153,石基信息,300.96875,29.75
300322,硕贝德,200.35,15.0
300070,碧水源,92.95,17.75
300189,神农基因,196.625,30.5
002361,神剑股份,84.5,8.5
300563,神宇股份,196.75,19.5
300002,神州泰岳,252.25,29.0
002278,神开股份,175.0,40.5
300479,神思电子,170.5,29.5
300156,神雾环保,218.075,29.0
300194,福安药业,93.25,14.5
002679,福建金森,116.9375,12.0
002222,福晶科技,80.15,10.5
300049,福瑞股份,138.25,16.0
300160,秀强股份,83.5,17.0
002422,科伦药业,341.875,79.0
300565,科信技术,265.5,55.0
002335,科华恒盛,314.5,50.0
002022,科华生物,132.875,9.75
002518,科士达,241.375,21.0
300520,科大国创,124.0,9.0
300222,科大智能,270.0,25.0
002230,科大讯飞,400.025,72.65
300340,科恒股份,98.75,23.75
300192,科斯伍德,93.0,24.0
300092,科新机电,83.0,14.5
002499,科林环保,333.0,39.0
300153,科泰电源,394.625,47.5
300152,科融环境,136.625,22.5
002770,科迪乳业,124.0,19.0
002121,科陆电子,242.4,22.0
300405,科隆精化,295.25,38.0
002339,积成电子,324.25,33.625
300590,移为通信,357.5,43.5
300010,立思辰,393.375,37.5
300603,立昂技术,284.0,32.5
002475,立讯精密,140.0,16.0
002378,章源钨业,209.25,23.0
002797,第一创业,682.35,84.371875
002181,粤传媒,415.125,74.5
002060,粤水电,125.0,13.0
300099,精准信息,191.825,35.0
002006,精功科技,189.0,18.0
300567,精测电子,89.5,13.0
002295,精艺股份,108.0,9.0
300258,精锻科技,227.5,26.0
002766,索菱股份,89.5,10.0
002572,索菲亚,82.5,8.0
002049,紫光国芯,88.5,31.5
002118,紫鑫药业,233.625,16.0
002809,红墙股份,237.5,47.0
300345,红宇新材,123.0,10.0
002165,红宝丽,274.0,26.0
002697,红旗连锁,145.625,21.5
300026,红日药业,187.5,14.4
300427,红相电力,142.2,18.0
002825,纳尔股份,176.9,17.0
300198,纳川股份,283.75,30.0
300120,经纬电材,211.25,28.0
300508,维宏股份,184.5,32.0
300190,维尔利,169.1,41.0
300369,绿盟科技,214.0,17.5
300017,网宿科技,413.5,103.5
002114,罗平锌电,129.0,19.75
002333,罗普斯金,191.25,34.625
002293,罗莱生活,391.25,41.0
002690,美亚光电,158.75,15.0
300188,美亚柏科,129.125,13.625
300611,美力科技,170.5,18.0
300495,美尚生态,147.5,16.25
300495,美尚生态,97.0,10.0
002044,美年健康,324.75,40.5
300439,美康生物,147.25,30.0
300237,美晨科技,150.75,24.75
002034,美欣达,136.5,33.5
002303,美盈森,124.5,18.75
002269,美邦服饰,411.875,40.5
002842,翔鹭钨业,111.0,11.0
300199,翰宇药业,195.25,22.2
002508,老板电器,153.0,16.0
300456,耐威科技,162.5,28.0
300343,联创互联,247.25,26.0
002036,联创电子,51.0,11.0
002250,联化科技,149.75,19.5
002394,联发股份,94.25,18.0
300269,联建光电,552.625,43.75
300545,联得装备,62.0,14.0
002280,联络互动,96.5,7.0
300203,聚光科技,118.25,17.0
300475,聚隆科技,59.0,17.0
300303,聚飞光电,140.0,24.5
300202,聚龙股份,307.075,46.599999999999994
002426,胜利精密,134.5,8.0
300476,胜宏科技,36.5,7.0
300392,腾信股份,115.375,27.625
300178,腾邦国际,464.375,47.0
300204,舒泰神,259.75,65.7
002608,舜天船舶,55.75,5.0
002025,航天电器,100.0,8.0
300424,航新科技,95.875,9.5
002706,良信电器,127.0,16.0
300389,艾比森,125.0,19.0
002180,艾派克,271.875,52.0
002170,芭田股份,127.75,18.5
300284,苏交科,188.0,8.0
300331,苏大维格,260.5,23.0
300507,苏奥传感,170.0,13.75
002024,苏宁云商,168.0,13.0
000718,苏宁环球,87.0,10.0
002808,苏州恒久,192.0,11.0
002032,苏泊尔,160.8125,13.0
002334,英威腾,108.2,24.5
000411,英特集团,76.5,4.0
002837,英维克,79.5,8.5
002528,英飞拓,117.5,12.0
300582,英飞特,125.625,21.0
002660,茂硕电源,141.5,16.25
300087,荃银高科,271.5,28.0
002642,荣之联,174.0,17.0
002146,荣盛发展,252.75,38.4
002493,荣盛石化,156.95,18.0
300290,荣科科技,187.25,28.0
002106,莱宝高科,142.75,15.0
300006,莱美药业,96.75,13.0
002166,莱茵生物,149.75,17.0
300395,菲利华,90.125,5.0
002731,萃华珠宝,114.0,14.0
002737,葵花药业,388.5,52.0
002614,蒙发利,192.25,20.2
300355,蒙草生态,312.5,21.5
002513,蓝丰生化,320.5,39.625
002382,蓝帆医疗,129.5,19.0
300433,蓝思科技,240.4,31.5
300484,蓝海华腾,99.0,11.0
300297,蓝盾股份,402.5,20.0
300058,蓝色光标,296.0,44.0
300293,蓝英装备,101.0,11.0
002765,蓝黛传动,199.0,30.0
002192,融捷股份,126.45,33.0
002622,融钰集团,256.8125,30.5
300305,裕兴股份,102.5,8.0
002831,裕同科技,235.0,12.0
002265,西仪股份,69.75,11.0
002536,西泵股份,116.5,25.4
002302,西部建设,303.25,59.25
002149,西部材料,64.5,15.0
300106,西部牧业,550.6,97.25
002584,西陇科学,121.5,15.0
002841,视源股份,142.9375,36.75
002437,誉衡药业,231.25,41.0
002197,证通电子,206.5,19.5
300430,诚益通,136.5,21.0
300598,诚迈科技,188.7,26.0
002215,诺普信,160.25,19.15
002595,豪迈科技,96.125,21.0
300064,豫金刚石,242.75,24.5
002570,贝因美,131.95,25.75
300580,贝斯特,395.0,48.5
002828,贝肯能源,454.75,97.5
300558,贝达药业,916.625,107.25
002141,贤丰控股,119.5,12.0
002424,贵州百灵,368.25,35.5
300044,赛为智能,89.25,14.0
300485,赛升药业,209.25,33.0
300583,赛托生物,136.0,15.0
300466,赛摩电气,182.15,20.0
002637,赞宇科技,225.0,31.0
300457,赢合科技,95.5,7.0
300377,赢时胜,187.375,20.0
002460,赣锋锂业,91.2,10.0
002356,赫美集团,123.75,5.0
300036,超图软件,286.6875,28.0
002725,跃岭股份,215.75,24.0
002640,跨境通,463.25,49.0
002813,路畅科技,102.4,17.5
300555,路通视信,338.25,35.5
002073,软控股份,197.0,35.0
002046,轴研科技,211.0,15.5
002496,辉丰股份,35.75,3.0
002296,辉煌科技,343.75,44.5
002556,辉隆股份,192.5,39.5
300523,辰安科技,296.5,35.0
300103,达刚路机,181.1,47.5
002512,达华智能,132.75,16.0
300535,达威股份,163.5,33.0
002030,达安基因,665.75,26.0
002421,达实智能,180.0,9.0
300530,达志科技,166.75,8.0
002209,达意隆,189.0,35.0
300467,迅游科技,262.5,21.0
300463,迈克生物,449.5,36.5
300440,运达科技,121.0,9.0
002406,远东传动,123.0,28.0
002063,远光软件,194.5,26.0
002689,远大智能,253.125,27.0
300306,远方光电,164.25,18.0
002161,远望谷,178.2,7.0
300412,迦南科技,112.0,18.625
300167,迪威视讯,115.5,21.0
300244,迪安诊断,304.75,34.5
300335,迪森股份,153.0,10.0
300396,迪瑞医疗,243.75,30.0
002243,通产丽星,194.0,28.25
300265,通光线缆,191.0,17.0
300491,通合科技,159.0,15.0
002792,通宇通讯,113.0,6.0
002156,通富微电,173.25,22.0
002150,通润装备,216.5,26.0
300164,通源石油,187.75,19.0
300185,通裕重工,81.75,16.5
002576,通达动力,132.25,19.0
002560,通达股份,205.625,41.0
002491,通鼎互联,327.75,44.900000000000006
002838,道恩股份,61.5,6.0
300312,邦讯技术,92.0,17.0
300149,量子高科,185.25,20.75
002721,金一文化,631.5,78.125
300028,金亚科技,741.5,113.5
300252,金信诺,222.0,28.0
300510,金冠电气,64.5,9.0
300093,金刚玻璃,137.5,20.0
300069,金利华电,76.0,13.0
002464,金利科技,137.75,31.0
300225,金力泰,127.875,9.0
300349,金卡智能,73.75,9.0
002762,金发拉比,167.5,21.0
002488,金固股份,46.5,5.0
000546,金圆股份,397.5,111.5
300233,金城医药,233.75,35.0
300606,金太阳,180.625,22.5
002515,金字火腿,477.625,30.0
002636,金安国纪,117.25,6.0
002548,金新农,167.875,26.4
300281,金明精机,565.825,54.0
002090,金智科技,155.75,15.0
002533,金杯电工,66.0,6.5
002470,金正大,266.75,32.15
002688,金河生物,97.0,10.0
002443,金洲管道,201.0,14.75
300434,金石东方,305.1875,50.0
002597,金禾实业,154.0,38.5
300459,金科娱乐,299.5,48.7
002723,金莱特,70.0,9.0
002081,金螳螂,162.0,4.75
002716,金贵银业,201.0,30.75
002722,金轮股份,148.0,9.0
002626,金达威,85.0,20.0
300220,金运激光,99.875,21.75
300091,金通灵,87.0,14.5
300443,金雷风电,231.25,26.5
002202,金风科技,373.125,96.5
300032,金龙机电,393.875,73.0
300034,钢研高纳,128.4,17.0
300197,铁汉生态,191.0,48.400000000000006
300085,银之杰,204.0,25.0
300231,银信科技,350.0,42.0
002786,银宝山新,170.5,23.0
300020,银江股份,111.2,21.0
002519,银河电子,137.5,10.0
300127,银河磁体,109.5,9.0
300221,银禧科技,170.125,21.0
002126,银轮股份,201.5,13.0
300337,银邦股份,140.5,12.0
300126,锐奇股份,134.5,15.0
300128,锦富技术,113.75,19.0
002316,键桥通讯,375.75,59.0
300348,长亮科技,183.75,47.875
300088,长信科技,184.35000000000002,52.5
002071,长城影视,235.0,16.0
300301,长方集团,348.5,30.0
002435,长江润发,303.0,17.0
300196,长海股份,27.0,8.5
002680,长生生物,65.5,7.0
300115,长盈精密,144.5,10.0
300195,长荣股份,135.75,32.5
002391,长青股份,181.0,29.5
002616,长青集团,79.75,12.0
002452,长高集团,174.5,28.75
002440,闰土股份,374.625,37.0
300274,阳光电源,189.125,29.5
300030,阳普医疗,198.25,27.0
300121,阳谷华泰,176.95,40.2
300534,陇神戎发,132.0,25.5
002363,隆基机械,112.0,10.5
601012,隆基股份,338.0,50.0
300599,雄塑科技,164.5,14.0
300546,雄帝科技,250.0,14.0
002733,雄韬股份,322.25,53.5
002497,雅化集团,120.5,15.75
300261,雅本化学,61.5,3.0
002323,雅百特,265.95,82.5
300553,集智股份,169.5125,13.0
002477,雏鹰农牧,102.75,17.5
002639,雪人股份,226.75,18.0
300511,雪榕生物,105.5,18.0
002076,雪莱特,56.0,1.5
002658,雪迪龙,211.5,25.0
300162,雷曼股份,582.875,32.75
002577,雷柏科技,120.5,17.0
002413,雷科防务,125.0,15.0
002015,霞客环保,264.5,44.5
002128,露天煤业,479.625,100.25
002094,青岛金王,108.5,14.25
300132,青松股份,90.0,7.0
002646,青青稞酒,221.25,20.5
002457,青龙管业,157.5,18.0
002667,鞍重股份,130.75,20.0
002120,韵达股份,233.0,16.0
002352,顺丰控股,403.875,55.0
002676,顺威股份,72.5,4.0
002565,顺灏股份,252.625,35.5
002138,顺络电子,144.75,11.0
300113,顺网科技,76.0,14.0
002694,顾地科技,63.25,8.0
300398,飞凯材料,159.1875,29.5
300287,飞利信,219.0,20.0
300240,飞力达,133.2,12.5
300602,飞荣达,265.875,35.0
002210,飞马国际,378.5,34.0
002665,首航节能,275.0,35.2
300147,香雪制药,172.0,35.875
002502,骅威文化,163.5,26.5
002348,高乐股份,301.9875,20.75
002827,高争民爆,95.75,12.0
300465,高伟达,152.0,50.75
002414,高德红外,325.0,40.0
002848,高斯贝尔,142.5,9.0
300098,高新兴,354.0,27.0
300499,高澜股份,109.5,20.0
300200,高盟新材,124.25,18.95
002778,高科石化,247.25,58.0
002223,鱼跃医疗,123.4,28.25
300423,鲁亿通,153.75,21.0
002088,鲁阳节能,138.0,19.0
300441,鲍斯股份,506.0,34.5
300219,鸿利智汇,78.75,14.0
002229,鸿博股份,94.5,11.0
300176,鸿特精密,106.5,18.0
002541,鸿路钢构,59.0,10.0
002002,鸿达兴业,270.25,22.0
300375,鹏翎股份,162.5,28.75
300438,鹏辉能源,159.25,4.0
002788,鹭燕医药,194.75,37.0
300319,麦捷科技,120.0,16.0
002719,麦趣尔,402.5,56.0
002137,麦达数字,158.75,14.0
300341,麦迪电气,91.5,8.0
002817,黄山胶囊,170.5,16.5
002387,黑牛食品,832.75,119.7
002068,黑猫股份,194.0,39.25
002039,黔源电力,75.0,14.5
300378,鼎捷软件,334.625,32.5
300011,鼎汉技术,274.75,30.0
300054,鼎龙股份,307.125,43.0
002521,齐峰新材,90.5,7.0
002301,齐心集团,170.875,12.0
002408,齐翔腾达,77.5,9.0
002604,龙力生物,214.75,41.5
002726,龙大肉食,98.75,14.4
002442,龙星化工,40.5,5.0
002671,龙泉股份,207.5,28.0
002750,龙津药业,75.0,6.5
002682,龙洲股份,256.0,21.0
300105,龙源技术,169.875,57.75
002601,龙蟒佰利,297.25,40.0
