,Question,Answer
0,18年是否还会计提,感谢您的关注！预计18年不会计提商誉减值！
1,18年不会计提什么？能否说具体一些,您好。预计18年不会再计提并购商誉的减值准备。
2,目前为止公司军用无人机的订单额达到了多少,尊敬的投资者：您好。抱歉，您的问题不方便回答。在无人机业务上，公司争取全年获得5000-6000万订单。对此，我们充满信心。
3,广泰目前的市值仅仅40几亿，作为亚洲最大空港设备厂商、未来按照今天你们的解释口径广泰的无人机空间无限、消防报警市场巨大，那您作为广泰高管、实控家人，您觉得广泰市值多少才是合理，未来市值是否能过千亿？您及您的家人对你们一手创造出来的公司的价值几何是否做到心中有数，是否对市值达到千亿充满信心？,您好，感谢您对广泰的关注！广泰公司始终本着 “同顾客以双赢、与员工共发展、给股东以回报、对社会以贡献”的企业宗旨，“以技术为龙头、以市场为导向、以人才为根本、以管理打基础、以品牌闯天下”的经营理念，本人对公司的发展充满信心，在无人机和消防报警的巨大市场空间中，通过公司多年在研发、管理、生产、营销等方面的积淀，加以公司全体员工的共同努力，能够取得长足的发展。
4,无人机业务开展的怎样？2018年公司还要计商誉损失吗？,尊敬的投资者：您好。详见前面回复。
5,2018年公司的主要业绩驱动因素会有哪些,尊敬的投资者：您好。2018年公司预计空港设备业务、消防装备业务和消防报警业务将稳步增长，军工业务特别是无人机业务受益于军民融合政策将快速增长。详见公司年报“公司未来发展的展望”部分。
6,威海广泰近两年股价持续大幅下跌，跌幅居A股前列，在此情况下，2017年第三季度在考虑商誉减值的基础上做了业绩预增公告，且董秘在公开平台频频爆出公司利好消息，但第四季度业绩突然变脸，且公司更换评估机构、在长达近半年的时间拒绝回答投资者提问，在股价大幅下挫时无任何维稳迹象，请问作为公司总经理，是如何维护中小股东利益的,"您好，非常感谢您对公司的关注！公司于2018年1月31日披露了《2017年度业绩预告修正公告》，修正的主要原因是公司控股子公司全华时代业绩未达到预期，根据有关法律法规的规定，经过评估公司的评估和会计师事务所的商誉减值测试，公司将对全华时代进行商誉减值造成。修正公告符合相关规定，并在规定时间内履行了信息披露义务。作为公司总经理应勤勉尽责，在公司董事会的领导下，努力完成各项经营管理指标，以提高公司经营业绩为基础，给广大股东以回报。
"
7,通过广泰的发展及现今的地位，您觉得公司目前的市值是否能反映广泰的真实价值，二级市场低估还是高估了广泰目前的价值,尊敬的投资者：您好。二级市场股价受多种因素影响。公司行业前景看好，生产任务饱满，特别是军工业务发展空间巨大。我们有信心以优异的业绩回报投资者。
8,公司去年没有进行再融资，今年是否有再融资的考虑？,尊敬的投资者：您好。公司目前没有再融资计划。
9,军民融合将会给公司带来怎样的机遇与挑战,尊敬的投资者：您好。军民融合产业大幕已经拉开，这将是公司发展的重大机遇，民参军使公司进入了一个新的巨大的市场，公司将充分抓住政策红利，迅速扩大市场份额。
10,公司的销售渠道有哪些？公司有多少销售人员？,您好，公司空港设备业务、消防装备业务和军工业务主要是关注招标公告，然后公司参与投标的方式进行销售，消防报警业务主要采用代理商模式销售，未来会发展独立式报警器的零售业务。公司现有销售人员197人，将继续加强公司营销网络建设，提高市场竞争能力。感谢您的关注。
11,公司在消防报警业务方面的布局如何？据说国内的消防设备相比国外还有很大的提升空间，这是否能为公司带来新的业务增长点？,尊敬的投资者：您好。消防报警设备业务市场空间巨大，发达国家民宅消防产品安装比例很高，目前国内民宅安装消防报警设备刚刚起步，是重要的业务增长点。我们将积极拓展相关市场，满足消费者的需求。
12,如何评价此前收购全华时代这一操作，接下来公司考虑如何处置这部分的资产业务？,"您好！2017年全华时代已经奠定了规范化、标准化管理工作的基础，2018年公司要在此基础上重点提升公司综合能力，补齐短板，集中全力拓展市场，特别是军工业务市场和武警消防市场，争取全年获得5,000-6,000万订单，完成盈利预测。"
13,2018年公司目标实现营业收入是多少,您好！2018年，公司预计航空产业和消防产业将稳定增长，军工业务紧抓军民融合的国家战略契机，将快速增长。全公司合并争取2018年实现营业收入21-22亿元，比2017年增长16%-22%，以良好的业绩给股东以回报。（特别提示：上述经营目标并不代表公司对2018年度的盈利预测，能否实现取决于市场状况变化、经营团队的努力程度等多种因素，存在很大的不确定性，请投资者特别注意。）
14,作为公司总经理，请问你是如何看待公司高管在股价大幅下挫时增持700股这一事件，是公司高管对广泰没有信心还是在侮辱广大中小股东？,您好！公司董事、监事和高管密切关注公司股价，本次公司监事增持公司股票事项是个人行为，未违反证券监管法律法规。感谢您的关注！
15,公司的应收账款和现金流情况如何？,您好。感谢您的关注。具体情况可以查阅公司披露的年报，公司也非常重视应收账款和现金流问题。
16,公司在军方市场上的占比有多少？未来预计可以扩大到什么样的水平？,尊敬的投资者：您好。您的问题中军方市场比较宏观。公司将加强军工业务作为今后一个时期最重要的战略，不断增加产品种类，进一步提高产品技术水平，预计军工业务将继续保持快速增长。
17,您是如何看待广泰2017年第三季度考虑商誉减值的基础上做出大幅预增，而第四季度最终更换评估事务所大幅计提商誉减值准备，导致业绩变脸，引发股价大幅下挫损害中小股东利益这一事件,公司披露2017年三季报时，考虑过全华时代的商誉是否存在减值迹象，对其2017年度预计的营业收入和净利润两项指标，与全华时代截至2016年12月31日的《企业价值评估报告书》（东洲评报字【2017】第0184号）中2017年盈利预测数据进行过对比，认为全华时代当年基本能完成预测业绩，未充分考虑后续经营期的盈利预测无法完成及其他因素对企业估值的影响，故公司2017年第三季度报告未对全华时代商誉是否存在减值进行充分估计。2017年末，对商誉进行减值测试后，公司基于谨慎性原则计提减值准备，并按照深交所相关规定于2018年1月31日披露2017年度业绩修正公告。公司未来将积极推动全华时代业绩改善，维护中小股东利益。
18,2017年公司的经营亮点主要有哪些,您好！公司着力发挥集团优势，深入推进“四化”建设，在全体干部员工的辛勤努力工作下，公司稳步发展，顺利完成了任务指标，为五年战略指标的达成打下了坚实的基础。全年销售收入突破18亿元，同比增长16%；签订合同总额突破24亿元，同比增长9%，军工业务取得重要突破，公司综合实力得到持续提升。具体详见2017年报的第四节 经营情况讨论与分析  （二）2017年工作回顾。谢谢！
19,公司在费用的管控方面有哪些规定，或者说原则是什么,您好，公司实行全面预算管理，把费用预算作为日常管控的手段，超预算费用进行比较严格的审批，同时营销费用支出纳入业务部门的绩效考核。
20,无人机业务取得重大进展是否为价值不高的靶机业务,"您好！2017年是全华时代发展历程中具有重要意义的一年。收购工作完成后，公司加大资源投入与整合力度，全华时代进行了组织机构变革，引进了专业的人才队伍，自主研发了飞控系统等关键技术，改进了重点产品性能并得到客户高度认可，加快推进了无人机新建项目建设并进行了新工厂搬迁及生产组织优化，加强了市场营销体系建设，提升了品牌形象，市场拓展取得了关键突破，为公司持续的规范化管理、经营业绩的稳步提升夯实了基础。
某型无人机销售取得突破，凭借优异性能力克竞争对手，为下一步无人机市场拓展打下了坚实的基础。
"
21,李光太先生将广泰的控股公司设在新疆的目的是什么？是否是为大规模套现节税？李光太先生持有的股票在2018年有无减持的计划,您好！公司控股股东注册地为新疆，是按照有关企业登记管理规定和响应国家西部开发进行的注册。目前，公司未收到大股东及董事长的减持计划。
22,公司无人机业务目前是不是失败告终，广泰2017年年报中又出现诱导投资者的迹象：无人机在军工事业部的打造下，两款产品取得突破，且2017年已经取得订单，这说明广泰预计无人机业务会在未来带来盈利突破，估值是看未来预期的，既然取得突破，那为什么2017年的评估会出现价值大幅下滑？能否具体说明什么类型无人机及具体订单数量,尊敬的投资者：您好。今后五年的盈利预测是全华时代评估的依据之一，具体评估结果由评估机构独立做出。产品型号和数量涉及军工秘密，不方便披露。
23,公司有年报H5产品吗,请您关注公司年报“第三节 公司业务概要”中公司的主要业务内容，谢谢！
24,计提商誉减之应该是在年终综合评价并购标的经营情况的基础上，为何年初这么有信心说明不在计提，是无人机业务、消防报警业务取得重大进展，还是商誉减值本就是广泰控制股价的工具？请详细说明,您好。之所以目前比较有信心给您回复，一方面17年末减值时我们按照谨慎原则进行了比较彻底的减值，另一方面公司的无人机业务取得重大突破，山鹰运营管理趋于更好，预期判断18年会取得较好的运营效果。
25,中美贸易争端对公司的经营是否有影响？,尊敬的投资者：您好。基本没有影响。
26,公司的经营性现金流在2018年会不会同比再有所改善,2018年公司会加强回款指标考核，努力改善经营现金流现状，做到比同期好转
27,无人机方面的业务进展如何了？新建项目部分募资多次购买理财产品是个什么情况？,尊敬的投资者：您好。公司无人机业务有了非常积极的变化。收购工作完成后，公司加大资源投入与整合力度，优化组织架构，积极引进人才，改进生产工艺，加强营销建设，技术和市场拓展均取得了重要进展。特别是某型无人机销售取得了突破，前景广阔，空间巨大。为增加企业收入，公司将暂时闲置资金购买理财产品。
28,公司的主要客户有哪些？是否容易受到大客户需求变化的影响？,"尊敬的投资者您好！
公司的主要客户为机场、航空公司、军队、消防部队、建筑承包商等，主要通过投标方式进行销售，公司根据客户在招标文件中的具体要求进行产品的研发生产。目前公司的软硬件研发能力与研发人员技术水平处于行业领先地位，完全能够满足客户的需求。"
29,去年营收增长但净利润出现了下滑，是什么原因造成的？,投资者您好，主要是公司控股子公司天津全华无人机项目没有达到业绩预期，公司计提了资产减值9507.90万元，由于计提减值使净利润减少9507.90万元。
30,公司消防报警设备的市场占有率达到多少？预计今年收入会是什么情况,尊敬的投资者：您好。公司消防报警设备市场占有率在1%左右。公司将加强销售渠道建设，加强与科研机构合作，优化销售策略，扩大市场占有率。同时，加大智能消防产品投入，使部分产品直接面对家庭，满足市场对消费级产品的需求。预计今年预计销售收入会稳步增长。
31,去年不分红，是出于什么样的考虑？往年再困难好歹都还要分一点点的吧。,"您好，公司2017年度利润分配方案为：以总股本381,827,504股为基数，向全体股东每10股派现金1.2元（含税），不以资本公积金转增股本，本次利润分配人民币45,819,300.48元，该预案需经股东大会审议。"
