,Question,Answer
0,公司最近股价落后于公司发展，请问公司是否有市值管理计划？如何管理？,影响股价的因素非常复杂，公司专注于生产经营管理，努力创造良好的业绩，回报广大投资者。谢谢！
1,2018年受益于环保及供给侧改革，将是vd3重新洗牌的一年，公司如何抓住机遇，扩大原料，下游市场的优势？拉开和其他竞争对手之间的差距？,公司2017年报“第四节 经营情况讨论与分析”之“九、公司未来发展的展望”已详细进行了披露。谢谢！
2,近期vd3市场货源紧张，公司是否有扩大生产需要，或者价格上做出调整？,公司将从长远的角度来考虑是否需要扩大生产规模，而不是仅仅考虑短期的市场供需变化。同时，公司通常根据市场的变化情况随时调整产品价格。谢谢！
3,请问金华注册的，花园营养品科技公司的主要经营范围是什么？是为了销售公司后续的针对人的全活性VD3 产品的保健品和药品吗？,花园营养目前的主要经营范围为：饲料添加剂、食品添加剂研发、生产，医药中间体、化工产品研发、销售。谢谢！
4,公司在原料胆固醇和vd3方面具有龙头地位，是否有进一步扩大优势的举措？,目前公司胆固醇产能难以满足市场需求，公司计划扩大胆固醇产能；公司将利用子公司搬迁的机遇，进一步提升VD3工艺水平，降低生产成本，增强竞争优势。谢谢！
5,公司今年整体业绩提升较快，请问二季度业绩是否有预估？在一季度基础上是否有增长？,公司对二季度业绩不作预估，公司将按照相关规定对二季度业绩进行披露，敬请投资者关注。谢谢！
6,请问公司在全活性维生素D3 产品开发方面，到了哪个阶段（小试，中试，量产）？可以进入批量量产了吗？是否需要通过哪些认证？,公司全活性维生素D3 产品研发尚处小试阶段。谢谢！
7,您好，公司2017销售量3500.6吨，是否方便公布各个细分产品占的比例？饲料级VD3占比是否有50%？,维生素D3是小众产品，但市场竞争激烈，为维护公司商业机密，公司按产品属性分类为维生素D3及D3类似物、羊毛脂及衍生品等。饲料级VD3销量占比40%以上。谢谢！
8,公司下游产业链目前发展如何？,目前公司已基本完成了上下游产业链的布局，上游胆固醇已实现量产；下游25-羟基维生素D3已实现量产，下游其他产业的建设及研发应用均在稳步推进中。谢谢！
9,公司有没有进一步拓展新的业务板块计划，具体方向是什么？,公司2017年报“第四节 经营情况讨论与分析 九、公司未来发展的展望”已详细进行了披露。谢谢！
10,能否介绍下公司在研发创新，产品创新以及人才培养方面做的一些工作。谢谢！,公司2017年报已披露了相关内容，请投资者查询。谢谢！
11,尊敬的董秘，1季度已经过去，想了解下增发的2个项目有没有实质性的进展？这2个项目都需要落地到金华新的园区吗？预计杀鼠剂项目，什么时候可以大批量量产？,2个增发项目进展情况公司已在2018年1季度披露，后续进展情况请及时关注公司相关公告。谢谢！
12,公司今年有无新的增资扩产项目或计划？,公司已在金华经济技术开发区成立了全资子公司花园营养，具体建设项目情况请及时关注公司后续的公告。谢谢！
13,国务院常务会议正式决定对进口抗癌药实施零关税，并提出要加快创新药进口上市，此举对公司意味着什么？,公司目前未直接从事创新药品的研发及生产活动，此举不会对公司产生重大影响。谢谢!
14,"2017年,公司首发的两个募投项目羊毛脂综合利用项目和25-羟基维生素D3项目所取得的成果有哪些？","公司已经披露了首发募集资金的使用情况报告,该公告中披露了上述首发募投项目产生的经济效益情况，具体内容以相关公告为准，谢谢！"
15,公司目前研发实力如何？有哪些提升科研实力的举措？,公司是维生素D3行业全球的龙头企业，具有较强的研发实力，2017年被评为全国示范院士专家工作站。本次定增募投项目包含了研发中心项目的建设，将进一步提升公司的研发实力。谢谢！
16,在医改不断推进的大背景下，创新药和一致性评价作为重点推进领域，公司对此有何战略计划？,目前公司尚未涉足创新药和仿制药领域。谢谢！
17,公司布局医药制剂领域，定增募投的项目有哪些？,公司2017年底完成的定增募投项目包括“核心预混料项目”、“环保杀鼠剂项目”和“研发中心项目”。在布局医药制剂领域尚无相关定增计划。谢谢！
18,维生素D3业务目前发展如何？,公司维生素D3业务发展良好，生产经营正常，具体情况请关注公司披露的年报等资料。谢谢！
19,公司2018年一季度业绩预增611%-640%的原因是什么？如何保持？,"公司一季度业绩大幅增长主要原因为：维生素D3产品售价较上年同期大幅上涨, 25-羟基维生素D3产品和胆固醇销量增长。
"
20,公司目前有多少股东？,4月13日公司股东人数为14787.谢谢！
21,公司旗下子公司有无上市计划？,目前公司旗下子公司尚无上市公司。谢谢！
22,原材料上涨对公司有何影响？,公司原材料价格总体变动不大，对成本影响较小。谢谢！
23,公司有无海外业务？贸易战对公司有无影响？,公司2017年出口营业收入占比72%；由于公司产品具有很高的市场地位和竞争力，贸易战对公司影响非常小。谢谢！
24,在环保管理方面，公司做出了怎样的成绩？,2017年，金华市VOCS治理现场会在公司召开，公司被推荐为“浙江省环保领跑示范企业”；2018年4月底，浙江省大气污染防治工作现场会将在东阳召开，由于公司在VOCS深度治理方面取得的优异成绩，公司被会议列为VOCS深度治理现场观摩单位。谢谢！
25,公司有哪些同业竞争对手？相比有何优势？,公司在不同产品领域的主要竞争对手有帝斯曼、上市公司新和成、浙江医药等；相比而言，公司维生素D3的产业链覆盖较全，研发能力较强。谢谢！
26,请教马总，就花园生物未来的发展做一些展望。目前的增发项目基本还是面向饲料行业和杀鼠剂的应用。在针对人的应用上，全活性维生素D3，创新药品，保健品是否有比较明确的发展目标，在大健康领域有哪些规划？ 谢谢！,公司的发展战略为：“打造完整的维生素D3上下游产业链”。人用维生素D3符合公司未来发展战略，但目前尚无明确的发展目标和规划。谢谢！
27,请问下增发的2个项目的进度，以及预计能够投产，产出效益的时间。,公司已经披露了有关增发2个项目2017年度的募集资金使用情况报告，该公告中披露了项目的投产、产出效益的时间等，具体内容以相关公告为准，谢谢！
28,公司高送转拟10转15派1.4元是基于怎样的考虑？,"1、公司资本公积金较为充足，但公司股本规模较小，为优化公司股本结构、增强股票流动性，故推出高送转预案；
2、《公司章程》中规定了公司的分红政策。
鉴于上述情况，并充分考虑中小投资者的合理诉求，更好地回报股东，公司董事会审议通过了此预案。谢谢！"
29,中美贸易战对公司估值有何影响？,由于公司产品具有很高的市场地位和竞争力，中美贸易战对公司估值影响非常小。谢谢！
30,拟2781万元转让东阳市土地使用权对公司发展有无影响？,公司利用全资子公司搬迁的机会，将对公司现有的生产基地进行系统科学规划，本次转让土地使用权有利于盘活公司资产，提升管理效率，降低运营成本，因此对公司长期发展是很有益的。谢谢！
31,请问贵公司2月，3月，4月份的VD3平均出厂价格分别是多少？谢谢,VD3属于小众产品，月度价格信息属于商业机密，不便透露。谢谢！
32,公司的海外业务营收占比为多少？,公司2017年出口营业收入占比为72%，谢谢！
